"","...1","screen_name","favorite_count","retweet_count","media_type","text"
"6602",15823,"Surfrider",0,0,"Nophoto","@johnsedgwick 686 native CA species are at risk of extinction and two-thirds of native plants will lose most of their range in the next 100 years. We proudly support #AB3030 to protect biodiversity and set us on a course for a more climate-resilient future."
"6603",63555,"ClimateReality",76,35,"Nophoto","Extreme weather and climate disasters are taking a toll <U+0096> and leaving many Americans with nowhere to turn."
"6604",17722,"Surfrider",15,12,"Photo","Our 1st clean water tip for #WorldWaterMonth is to fix any oil leaks in your car. We'll be sharing more each week."
"6605",86030,"WWF",140,42,"Nophoto","<U+26A1><U+FE0F> <U+0093>Brands are joining the movement against a #WorldWithoutNature<U+0094>

"
"6606",107979,"TreehuggerTwo",5,2,"Nophoto","If we could sum up the viral times in which we're living in just a few words, they might be: ""Just two per customer."" #toiletpaper"
"6607",103602,"FarmSanctuary",82,27,"Photo","Go, Regina, go! This 3-legged dynamo has been busy, getting a new leg brace &amp; ""graduating"" to our main sheep flock!"
"6608",70126,"HSIGlobal",677,311,"Photo","(1/3) YULIN RESCUE UPDATE: Last week, our Chinese partner group saved 10 puppies waiting to be slaughtered for China<U+0092>s #Yulin dog meat festival."
"6609",108798,"TreehuggerTwo",25,5,"Photo","For species that mate for life, love matters."
"6610",105324,"MercyForAnimals",78,40,"Nophoto","A new documentary explores the devastating truth behind the global fishing industry. 

Set to debut on Netflix on March 24, @seaspiracy takes a deep dive into the many ways this industry harms animals and the planet.
"
"6611",8709,"coral_org",6,6,"Photo","""Plastic is now so prevalent in our oceans that even CORALS are ingesting it, scientists warn"""
"6612",48399,"Greenpeace",501,180,"Nophoto","Each year, days are getting hotter and extreme weather events are getting stronger. We must demand global leaders to act on climate now!

"
"6613",117875,"A_W_Global",0,0,"Nophoto","6-metre blue #whale skull unboxed at MUN's new science building 

"
"6614",8463,"coral_org",7,2,"Photo","We spent a wonderful evening last Friday celebrating our 2018 Conservation Prize winner, Komeno Roberto Jean Luc, and his coral conservation work with @ReefDoctor in Madagascar. Learn more about our #coralprize at"
"6615",99183,"AnimalAid",8,5,"Nophoto",".@ChrisStephens, thank you so much for supporting EDM 2113 for a ban on warfare experiments on animals."
"6616",104925,"MercyForAnimals",221,46,"Nophoto","""Someone sent me this horrible undercover video of a pig, which led me to another horrible video and another horrible video. I went down the YouTube rabbit hole.""

We're sending birthday wishes to the compassionate #RooneyMara. <U+0001F49A>
"
"6617",95838,"ASPCA",1,0,"Nophoto","@ablease85 Good luck on the #Virtual5K, Amy! Thanks for running for a good cause. <U+0001F49B><U+0001F436><U+0001F63B>"
"6618",45689,"ClimatePower",8,1,"Nophoto","<U+2705> Creates 25 million new, good-paying jobs
<U+2705> Reduces energy bills by $2,585 a year per household
<U+2705> Improves air quality
<U+2705> Tackles climate change

@MartinHeinrich's electrification agenda is a potential game-changer.

Read more:"
"6619",22608,"sascampaigns",11,3,"Photo","We're delighted to have been selected by @adventofchange as part of their 2020 charity network! Support us alongside 47 other amazing causes this Christmas by purchasing their non-profit range direct or from @jlandpartners - Read all about it here:"
"6620",47688,"friends_earth",14,14,"Nophoto","Changes to how councils take planning and development decisions during the current #Covid19 crisis could undermine local democracy. 

The rights of the public to participate, have their voice heard and be kept informed, must be respected. 

New blog:"
"6621",87042,"WWF",330,203,"Photo","It<U+0092>s #EarthHour this Saturday. Join the largest grassroots movement for the planet and switch off for nature 8.30pm your local time."
"6622",109272,"TreehuggerTwo",2,2,"Photo","It's in everything from rice to apple juice. But how worried should you be about arsenic?"
"6623",65399,"EcoWatch",14,5,"Nophoto","""If you've ever seen lilac bushes crushed by snowdrifts, then budding on a warm day a few weeks later, you may wonder how plants tolerate such extremes,"" the article states.
"
"6624",43662,"350",59,31,"Nophoto","Myanmar's military generals are looking for revenue to prop up their power and allow them to commit further atrocities -- and one of their key sources of income are oil &amp; gas.

SIGN and demand @Chevron to stop bankrolling ongoing abuse."
"6625",84310,"PDSA_HQ",1,0,"Nophoto","@Xeno6667 I'm glad we could help! I hope your kitty has a speedy recovery <U+2764><U+FE0F>"
"6626",72133,"peta",6,0,"Nophoto","@AdamGal3 Luckily, we can harm fewer plants by going vegan! <U+0001F331>
This is because eating plants directly, rather than feeding them to animals and then killing those animals for their flesh, requires far fewer plants and hurts fewer animals. <U+0001F499>
See the facts yourself <U+0001F447>
"
"6627",123717,"AWF_Official",35,15,"Photo","Did you know that harvester termites and beetles constitute 80% of a bat-eared #fox<U+0092>s diet?<U+00A0>
"
"6628",99839,"Protect_Wldlife",38,14,"Nophoto","Well said Izzy. It is committed young people like you who are our future!! <U+0001F64F>

#HealTheWorld #WatchThisSpace #Planet"
"6629",20155,"MissionBlue",2,0,"Photo","Read more about the Kep Archipelago and Hope Spot Champions @NGO_MCCcambodia in Ocean Stories <U+27A1>"
"6630",83770,"PDSA_HQ",88,5,"Photo","Ooooh those #Sundaysnoozes<U+0001F971> 

Tap <U+2764><U+FE0F> if this is how you and your pet are spending today<U+0001F917>"
"6631",50777,"CANIntl",4,2,"Nophoto","""Japan should not slow down climate actions even amid the #Covid19 global fights, and must revisit and strengthen this plan swiftly in order to be in line with the Paris agreement<U+0094> @kimihirata @kikonetwork @CANJapan_org 

"
"6632",81136,"MoveTheWorld",52,42,"Photo","Our Wildlife Selfie Code campaign is ending soon. Will you join 250,000 people who have committed to cruelty-free selfies?"
"6633",122351,"AWF_Official",178,51,"Photo","AWF supporters are telling the U.S. Congress to increase funding for international conservation, the fight against the illegal wildlife trade, habitat protection, and sustainable livelihood efforts."
"6634",19505,"MissionBlue",16,12,"Photo","True. African penguins are threatened by the overfishing of their food sources. A lack of food close to home forces them to travel further distances to find a meal."
"6635",60213,"IFATworldwide",6,1,"Nophoto","As a trade fair for #environmentaltechnologies, IFAT has long been committed to #sustainability. This is now reinforced by a Code of Conduct and the IFAT Environmental Leadership Award for a sustainable trade fair appearance:"
"6636",17732,"Surfrider",17,31,"Photo","Executive Order puts wetlands, habitats &amp; streams that provide drinking water for 117 million Americans at risk"
"6637",37733,"therightblue",4,3,"Nophoto","A half-mile installation just took 20,000 pounds of plastic out of the Pacific - proof that ocean garbage can be cleaned"
"6638",72794,"peta",1,0,"Nophoto","@BeaPlaysRBLX Very nice, indeed! <U+0001F49A> Not only do vegan swaps taste better, they<U+0092>re also better for the animals. <U+0001F917> We<U+0092>ve got lots more plant-powered options where those chickpeas came from for you! <U+0001F447>"
"6639",70029,"HSIGlobal",94,46,"Photo","Plant milks can be versatile and nutritious, are kinder to the animals, and have significantly lower environmental impacts than cow<U+0092>s milk! <U+0001F33E><U+0001F330><U+0001F95B>

With so many choices out there, why limit yourself?"
"6640",24161,"CleanerSeasOrg",2,0,"Nophoto","@ReynaudEmmanuel @CocaCola Thanks for that, one of those face palm moments. As you say, lots to do <U+0001F30D><U+0001F499>"
"6641",123222,"AWF_Official",88,47,"Photo","Wildlife criminals are using social media to traffick illegal products. Pledge to report any of these sales you come across."
"6642",12586,"saveourseas",11,5,"Nophoto","Fish? Mammal? Reptile? - What is a shark?

Sharks have been around for more than 400 million years, long before even the trees on our planet! 
So, what makes a shark, a shark?

"
"6643",14034,"whalesorg",364,53,"Nophoto","Sharing some orca love to make your afternoon a little better <U+2764><U+FE0F>"
"6644",71582,"HSIGlobal",408,214,"Photo","Millions of companion animals roam the streets without access to vet care. We<U+0092>re humanely managing overpopulation &amp; helping these animals in need.

Thanks to your support, 12,000+ dogs &amp; cats were spayed/neutered, vaccinated &amp; treated in Latin America &amp; the Caribbean last year!<U+0001F43E>"
"6645",86787,"WWF",108,26,"Photo","Calling for strong political commitment from world leaders towards addressing the #planetaryemergency and securing ambitious outcomes for #climate, #nature, and people, is @CarlosAlvQ of Costa Rica at #UNGA"
"6646",66207,"EcoWatch",58,43,"Nophoto","""The growth that you see on this fire is unheard of. We plan for the worst. This is the worst of the worst of the worst. And no matter how we look at it, we can't control Mother Nature."" -- Grand County Sheriff Brett Schroetlin"
"6647",48132,"Greenpeace",136,68,"Nophoto","This kind of irresponsible overseas dumping is yet another proof that there is no sustainable solution to the ever-growing problem of #RadioactiveWaste. 

Giving dangerous #NuclearEnergy a green label in the EU taxonomy will make the waste problem worse."
"6648",64422,"EcoWatch",40,24,"Nophoto","""@CocaCola <U+0096> which tops the leader board year on year as the worst offender <U+0096> [is] still not taking responsibility,"" said Hugo Tagholm.
"
"6649",73766,"peta",70,41,"Nophoto","BREAKING: PETA is suing @NIH, @HHSGov, @NIHDirector, &amp; @XavierBecerra over SICKENING sepsis experiments on animals.

PETA<U+0092>s lawsuit alleges funding sepsis tests that kill animals<U+0097>despite decades of failures<U+0097>violates the law because it doesn't help humans."
"6650",31868,"savingoceans",8,3,"Photo","Artificial Lights at Night Hurt #Corals, via @hakaimagazine #conservation #SavingOceans #OneOceanOnePlanet"
"6651",120795,"SheldrickTrust",441,48,"Photo","#DidYouKnow we utilise aircraft for aerial patrols across the Tsavo Conservation Area? This particular aircraft can fly at a slow speed and land anywhere - making it perfect for surveillance and veterinary operations:"
"6652",91522,"Defenders",71,25,"Photo","We are a part of an organization of partners that work to restore, reconnect, &amp; re-establish wildlife corridors that have been fragmented throughout the eastern United States. Learn more about the Safe Passage Coalition:"
"6653",85400,"PDSA_HQ",0,0,"Nophoto","@beth_axfo your kitten safe for now:"
"6654",81793,"MoveTheWorld",2,2,"Nophoto","@konchoo @Evy_Lynch @Evy_Lynch Thank you for your support Roni, the tshirt looks great!"
"6655",26298,"SharkTrustUK",56,17,"Nophoto","Phenomenal photos, thanks @gazb159 for sharing! #BaskingShark"
"6656",96347,"ASPCA",162,69,"Nophoto","CEO Matt Bershadker said the philosophy stems from the belief that <U+0093>most people are good people, particularly people who are walking into a shelter or a rescue group to save a life.<U+0094>"
"6657",122016,"AWF_Official",85,25,"Photo","The plains zebra, also known as the common zebra, is the most abundant of three species of zebra, inhabiting the grasslands of eastern and southern Africa. Learn more:"
"6658",87308,"WWF",447,146,"Nophoto","What's your favourite animal emoji? #WorldEmojiDay"
"6659",81850,"MoveTheWorld",28,18,"Photo","Happy birthday @MrsSOsbourne ! Have a great day and thank you for your support for animals"
"6660",122677,"AWF_Official",62,11,"Photo","Pound for pound, the leopard is the strongest climber of all the big cats. Their shoulder blades even have special attachment sites for stronger climbing muscles."
"6661",58297,"pewenvironment",10,3,"Nophoto","New research: Ending all harmful fisheries subsidies could restore 35 million metric tons of fish to the ocean<U+0096>3X what Africa consumes in a year<U+0096>by 2050.

On July 15, @wto members can strike a deal that could make that data a reality."
"6662",34944,"1World1Ocean",0,0,"Nophoto","@NextHomeGulf Thanks for the follow! <U+0001F419>"
"6663",7045,"seashepherd",6,0,"Nophoto","@RomainTeaTime @SeaShepherdFran L'image <e0> droite est de Patrick George (@PatrickGeorge2) pour @SeaShepherd :-)"
"6664",12328,"mcsuk",405,131,"Photo","Happy #WorldAnimalDay! 

The UK seas are home to so many amazing marine animals. Do you have a favourite?  

<U+0001F42C><U+0001F980><U+0001F988><U+0001F422><U+0001F41F><U+0001F420><U+0001F99E>"
"6665",103742,"MercyForAnimals",48,14,"Photo","Words of wisdom from our founder, @MiloRunkle <U+2728><U+0001F499>

Help us build a more compassionate food system by choosing plant-based foods and encouraging others to do the same. <U+0001F331>"
"6666",118564,"Animals1st",0,0,"Nophoto","@pendulumseptum Please sign <U+270D><U+FE0F> &gt;&gt;&gt;"
"6667",34076,"padiaware",13,6,"Photo","<U+0001F4E3> Important Public Notice: single-use plastics can carry #Covid_19 
<U+0001F6AF> #WashDontToss #PlasticPollution #NoExcuseForSingleUse #singleuse #plastics #CoronavirusPandemic #Corona - Notice Source: @5gyres"
"6668",11298,"mcsuk",13,11,"Nophoto","Head over to @BlackinMarSci for events and other activities celebrating black voices in marine science

#BlackInMarineScienceWeek"
"6669",34968,"1World1Ocean",1,0,"Nophoto","@BillyBlak1 Thanks for the follow, Billy! <U+0001F433>"
"6670",30029,"MantaTrust",5,2,"Photo","Help the Manta Trust protect mantas every time you shop:"
"6671",12507,"saveourseas",0,0,"Nophoto","@sharkspotters are creating CHANGEMAKERS!
They are committed to doing their part to create sustainable jobs in the blue economy, &amp; currently employ 40 men &amp; women, to conduct shark safety, education, research and conservation activities.

"
"6672",72357,"peta",0,0,"Nophoto","@DaveandRitaCros Wearing animal skins is so<U+0001F922><U+0001F922> When we shop, we have the power through our purchases to reject speciesism by choosing clothing and accessories made from vegan materials. There is no need for this cruelty <U+0001F44F><U+0001F44F>"
"6673",56074,"EnvAgency",20,5,"Photo","Did you see Matt Buck, our Fisheries Technical Specialist on @BBCTheOneShow last week? 

Matt was at the biggest fish pass in the country, Diglis, which will restore 158 miles of river habitat and protect the historic Shad <U+0001F41F>

Read more on the project:"
"6674",76647,"RSPCA_official",0,0,"Nophoto","@Geo_Toni85 @Ara_MaHubbard @PaulGreenTPB @RSPCALeedsWakey Thank you for getting in touch! Please call our cruelty line for urgent queries: 0300 1234 999"
"6675",31136,"savingoceans",5,0,"Photo","Award-winning Organic Makeup Brand Liht Organics Gives Back to the Community &amp; Environment During COVID-19, via @asiaonecom #conservation #giveback #SavingOceans"
"6676",90679,"CatsProtection",559,88,"Photo","George's previous owner sadly passed away but had thankfully signed up to our #Cat Guardians scheme, which is how he came to stay at @CPGildersome. After an essential procedure to remove cancerous cells found in his eye, he has now found his forever home:"
"6677",37094,"1World1Ocean",0,0,"Nophoto","@ZonaGal1111 Thanks for the follow! <U+0001F988>"
"6678",105083,"MercyForAnimals",80,41,"Nophoto","Happy Easter!

Here are a few of the most popular Easter dishes made vegan. <U+0001F49A> 
"
"6679",63021,"ClimateReality",35,7,"Nophoto","Climate action includes investing in infrastructure."
"6680",80849,"MoveTheWorld",0,0,"Nophoto","@craving_series Thank you so much for sharing!"
"6681",103825,"MercyForAnimals",94,24,"Photo","Today, we're sending birthday wishes to Academy Award winning writer/director #BongJoonHo! <U+0001F382>

Bong was featured in our Compassionate Living magazine after creating the iconic film #Okja, which inspired countless people to have empathy for pigs. <U+0001F497><U+0001F437>"
"6682",27199,"SharkTrustUK",1,0,"Nophoto","@BriDolpProject @Richard_Bruschi Absolutely! This one has served its purpose &amp; has protected an Undulate Ray as it develops. Once the juvenile has hatched the eggcases wash up on the beach. Follow the link @BriDolpProject shared to find out more!"
"6683",95714,"ASPCA",1,0,"Nophoto","@TheKerryOMalley Thank you for your support, Kerry! <U+0001F9E1>"
"6684",26455,"SharkTrustUK",3,1,"Nophoto","@WhySharksMatter @alliballibee21 @Sharks4Kids @publishinguclan <U+0001F602>Completely agree!"
"6685",111017,"Network4Animals",27,36,"Photo","Dogs that are fed just enough to cling to life are sent to hunt small animals in the Valley of a Thousand Hills in South Africa. If they fail to make money from bets, they are tortured, killed &amp; abandoned. It is time all animal lovers step in &amp; help them."
"6686",107174,"TreehuggerTwo",15,1,"Photo","Want to know if that snake you happened upon in the forest is venomous? Check its pupils.

Or not. 
"
"6687",64382,"EcoWatch",37,28,"Nophoto","""It's as if a switch got flipped in 2000, and we now have a completely different river than we had in the 20th century,"" said Brad Udall.
"
"6688",81196,"MoveTheWorld",76,56,"Photo","""Animals suffer just like we do during disasters, and they depend on us."""
"6689",38935,"therightblue",0,0,"Nophoto","US Forest Service Official on Caldor Fire: 'It's the end of the beginning'"
"6690",17753,"Surfrider",1,0,"Nophoto","@urmysunshine76 Thank you for the support!"
"6691",18675,"MissionBlue",521,100,"Photo","Norway's J<e6>ren Coast Hope Spot has a high diversity of marine species including invertebrates, fish, sharks, seals and seabirds."
"6692",71459,"HSIGlobal",268,117,"Photo","Sadly some of the poor dogs had perished by the time activists took control, but most are doing well. HSI and Vshine will be assisting with the vet care of around 40 dogs. Zhuzhou Small Animal Protection are doing an amazing job and we<U+0092>re happy to be able to assist."
"6693",28227,"MantaTrust",35,13,"Photo","Having trouble sleeping? Run out of Sudokus? See if you can count how many #spots Mr. Spotty has! Our #researchers knew right away that it was Mr. Spotty yesterday when we came across a group of feeding #mantas in #Baa #Atoll. #Adopt Mr. Spotty today:"
"6694",49094,"Greenpeace",53,10,"Nophoto","<U+0093>I find hope in nature itself, in the wild world, in the power of life to create new conditions, in the shared learning and co-evolution of all nature.<U+0094><U+0097>@rex_weyler 

Read more reflections on 50 years of activism &gt;&gt;"
"6695",63358,"ClimateReality",51,17,"Nophoto","Everyone deserves access to renewable energy."
"6696",44662,"ClimatePower",14,6,"Photo","<U+0093>It<U+0092>s time to start building America again. If we invest in clean energy, I can put people to work right now.<U+0094>"
"6697",94258,"ASPCA",111,35,"Photo","Just 63<U+00A2> a day can help give innocent and abused animals a better life. From 3/14 - 3/21, @ebay shoppers can donate to the @ASPCA during checkout thanks to @eBay4CharityUS!"
"6698",65486,"EcoWatch",41,26,"Nophoto","What thrives in poor soil, can tolerate rising temperatures and is brimming with calories?
"
"6699",62696,"ClimateReality",62,25,"Nophoto","Surprise, surprise.  

While officials in Texas were publicly trying to blame clean energy and the Green New Deal (???) for the disastrous blackouts this winter, behind closed doors they were focused on methane gas shortages."
"6700",10407,"mcsuk",0,0,"Nophoto","@CelticDragon12 @DeborahMeaden There are other solutions available which you may be interested in and we suggest that you do your own research to find what will work best for you

This article may be helpful -&gt;"
"6701",83142,"PDSA_HQ",21,3,"Nophoto","This is such a lovely watch, what a win for Cindy! <U+2764><U+FE0F>

It's heart-warming to hear that our veterinary teams were able to help her dog. We're so grateful for the support of players, which helps us to treat thousands of pets throughout our Pet Hospitals <U+0001F638> Congratulations Cindy! <U+0001F389>"
"6702",31597,"savingoceans",25,17,"Photo","#Plastic #pollution poses new threat to a #turtle paradise, via @physorg_com #conservation"
"6703",122310,"AWF_Official",48,10,"Photo","Our closest cousins, bonobos share 98.7 percent of our genetic makeup."
"6704",115140,"pawtitions",10,32,"Photo","Close lab accused of serious #AnimalCruelty:"
"6705",43701,"350",12,9,"Photo","The all-new Climate Stories Hub is a grassroots space for global storytellers. 

Your story matters. 

Share your #climatestory with the Hub:"
"6706",56894,"EnvAgency",83,56,"Photo","While supporting the Government with its work on #coronavirus, we<U+0092>re continuing to protect people and the environment, working with our partners.

Please report any pollution incidents on 0800 80 70 60 and stay #floodaware by signing up for flood warnings:"
"6707",19821,"MissionBlue",71,40,"Photo","In a study recently published in the Proceedings of the National Academy of Sciences, scientists from ten different institutions concluded that marine protected areas have the potential to deliver climate resiliency benefits."
"6708",42989,"Fridays4future",1281,501,"Nophoto","""With up to 80 million gallons of oil, a spill from the vessel could cause an ecological disaster: In the Exxon Valdex spill of 1989, one of the worst oil spills recorded, 11 million gallons were released covering an area twice the size of Rhode Island.""

"
"6709",34854,"1World1Ocean",0,0,"Nophoto","@SHARK_BABYP Thanks for the follow! <U+0001F42C>"
"6710",38274,"therightblue",0,0,"Nophoto",NA
"6711",27442,"SharkTrustUK",0,0,"Nophoto","@adrian_marston Thanks again! Not a Cuckoo Ray I'm afraid - they're much smaller with a 'neater' capsule. This one looks like an Undulate Ray - again, please do record to #GreatEggcaseHunt <U+0001F642>"
"6712",96070,"ASPCA",106,24,"Photo","Helper dog playgroups are an important part of the treatment plan at our new Behavioral Rehabilitation Center - and they<U+0092>re fun too! #aspcabrc #dogsoftwitter #NorthCarolina"
"6713",59288,"pewenvironment",24,17,"Photo","Wildlife-vehicle collisions cost Americans $8 billion annually.

Fortunately, wildlife crossings can provide safe passage for animals and drivers alike."
"6714",18934,"MissionBlue",83,23,"Photo","Yesterday, we &amp; Hope Spot Champion for the Cocos-Gal<e1>pagos Swimway @SeaTurtles_org called on the Ministers of Environment of Costa Rica &amp; Ecuador to move forward in creating one of the world<U+0092>s first MPAs connecting the UNESCO biosphere reserves of 2 countries.

<U+0001F4F8>: Edwar Herreno"
"6715",3737,"OurOcean",3,0,"Photo","""In my eyes, the ocean is the great provider, + that<U+0092>s what I<U+0092>m celebrating this #EarthDay. It gives us at least 1/2 the air we breathe, provides us with food + gives countless organisms a home to live + grow in. It is the lifeblood of our planet + our society.<U+0094>

-@RafeedHussain"
"6716",87969,"WWF",1379,484,"Photo","#BREAKING: Wild tigers to return to #Kazakhstan 70 years after going extinct in Central Asia #doubletigers"
"6717",89171,"CatsProtection",1,0,"Nophoto","@ElizStanley_ @OctaviaLewisham @RSPCA_official What a relief! Please give Jasper a welcome home chin tickle from us."
"6718",4024,"OurOcean",16,4,"Nophoto","Gov. Ron DeSantis<U+0092> proposed $1b Resilient Florida program is grounded in common sense + gets the ball rolling on big investments in infrastructure<U+0097>but we need more.

Learn what else Florida needs for #OceanClimateAction from our own @JonPaulBrooker: 

"
"6719",111394,"Network4Animals",27,36,"Photo","URGENT: Pandemic is pushing these poor cats and dogs to the brink!"
"6720",118102,"Animals1st",65,104,"Nophoto","Inside horror wet markets still operating across Asia despite calls to ban them 

"
"6721",118594,"Animals1st",1,0,"Nophoto","@justice_for_kd I<U+0092>m absolutely heartbroken this has happened to you &amp; what you had to go through, I<U+0092>m literally crying my eyes out at your TikTok videos. Please take care <U+2764><U+FE0F>"
"6722",87947,"WWF",353,179,"Photo","The Pantanal is the largest wetland on Earth yet only 45% of its headwaters are protected! <U+27A1>"
"6723",43664,"350",7,2,"Nophoto","""Cambodia<U+0092>s future hinges in the balance<U+0097>will it be a pay-off for the nation or a national price to pay?"" 

Check out this op-ed on the #ClimateStories Hub on Cambodia's reliance on fossil fuels and its impacts:"
"6724",99187,"AnimalAid",8,1,"Nophoto","Thank you very much, .@LSRPlaid for supporting EDM 2113 for a ban on warfare experiments on animals."
"6725",48242,"Greenpeace",125,31,"Photo","One year since the passing of the Omnibus Law on Job Creation, an oligarch monster descended upon Indonesia<U+0092>s parliament building on Tuesday morning."
"6726",103215,"FarmSanctuary",148,35,"Photo","When we rescued Nik (right) four years ago this week, we never imagined how much the tiny bull calf would touch the lives of his fellow residents <U+0096>  especially his best friend Ari (left)! Read about their special friendship at"
"6727",1494,"oceana",1210,186,"Photo","Make a big splash today! <U+0001F433>"
"6728",41025,"ExtinctionR",105,61,"Nophoto","It was leaked to XR scientists so it could be seen before it was diluted through further editing.
It calls for the world to halve emissions in the next decade to stay within 1.5C.
"
"6729",4335,"OurOcean",31,11,"Nophoto","Countries around the world are recognizing how ocean solutions can help confront the #climate crisis. This new tracker captures the inclusion of ocean solutions in the national climate goals under the #ParisAgreement, in advance of its 5th anniversary: 

"
"6730",8214,"coral_org",0,0,"Nophoto","Fascinating research around coral evolution! #ESA2019"
"6731",122202,"AWF_Official",95,22,"Photo","We do not need to choose between conservation and development. One cannot exist without the other."
"6732",125249,"wildlifedirect",24,8,"Nophoto","CONGRATULATIONS to Sammy Safari from @localoceanco for being a 2021 #WhitleyAwards Winner. Follow the virtual event here"
"6733",7308,"seashepherd",40,27,"Nophoto","Sea Shepherd Captain Peter Hammarstedt spoke about our joint operations with African nations to combat IUU fishing at the Africa Blue Economy Forum @Abef2018"
"6734",67333,"BornFreeFDN",562,121,"Photo","It has been a few months since we introduced Ciam to Cersei. They both live at our big cat sanctuary at @ShamwariReserve and were both rescued from France where they were being kept illegally as pets. They are always at each other<U+0092>s side, as this lovely new image of them shows."
"6735",18524,"MissionBlue",31,21,"Nophoto","Whales, dolphins &amp; other wildlife are entangled, injured or killed in shark nets every year. Gold Coast Bay Hope Spot Champion @Humpbacks_High is calling to replace these nets with non-lethal technology. You can help by signing and sharing the petition:"
"6736",82996,"PDSA_HQ",51,9,"Photo","#OnThisDay in 2010, we awarded Frodo the #PDSAGoldMedal for his heroic actions the night a fire broke out in his family home <U+0001F3C5>

Barking to raise the alarm and leading to his family members through the smoke, had it not been for Frodo<U+0092>s actions, lives could have been lost <U+0001F44F><U+2764><U+FE0F>"
"6737",56157,"EnvAgency",53,20,"Photo","Fishing is a great way to relieve stress.

Spending time by the water has a positive impact on #MentalHealth.

This #MentalHealthAwarenessWeek why not give angling a go?

Check out the @canalrivertrust beginners guide to canal fishing to get started: 
"
"6738",38961,"therightblue",0,0,"Nophoto","How South Lake Tahoe was saved from the Caldor Fire"
"6739",87845,"WWF",279,88,"Photo","Ready for your #MondayMotivation? Check out our September success stories. Good news for <U+0001F42F><U+0001F1E8><U+0001F1F4> <U+0001F1F2><U+0001F1FE><U+0001F1F8><U+0001F1EC>and more!"
"6740",7547,"seashepherd",327,206,"Nophoto","Thanks to the Humane Society for calling out the Australian government to stop turning a blind eye to Japanese whaling in its sanctuary."
"6741",71651,"HSIGlobal",39,29,"Nophoto","Wolves, brown bears and lynxes are strictly protected in the #EU. Humane preventive measures and long term favourable conservation status need to be better ensured for the sake of coexistence between humans and #largecarnivores @Europarl_EN #greypride"
"6742",20151,"MissionBlue",7,3,"Photo","Check back later for the answers! <U+0001F499><U+0001F30A>

<U+0001F4F8>: @NGO_MCCcambodia"
"6743",90656,"CatsProtection",1,0,"Nophoto","@Squoggs Hi Cat <U+0001F60A>, unfortunately we don't know a date as we are following the governments regulations. But please keep looking at your branch/centres website as they will keep their website up to date! <U+0001F60A><U+0001F43E>"
"6744",28185,"MantaTrust",10,2,"Photo","Gillnet fishermen in Sri Lanka recently landed this 4m female oceanic manta ray, caught accidentally but harvested for it's gill plates. Is it from the Maldivian population just 300km away? Learn more about our Maldives Oceanic Manta Ray Project:"
"6745",87111,"WWF",778,156,"Nophoto","Thank you and happy birthday @JaredLeto #pandahugs <U+0001F43C><U+0001F382>"
"6746",6552,"seashepherd",2,0,"Nophoto","@NickJVos Hey Nick! Our ships are in port for maintenance and repairs between campaigns, while making sure our crew stay healthy, read about it here:"
"6747",63899,"ClimateReality",128,78,"Nophoto","Eight million deaths. We need action now."
"6748",33367,"padiaware",5,1,"Photo","This #5KMay support our conservation work in a fun way - Run, roll, walk, cycle, swim 5K, donate <U+00A3>5 or more to #fundraise for a cause close to your <U+0001F499> during this month!<U+0001F3C3><U+0001F3CA><U+200D><U+2640><U+FE0F><U+0001F6B4><U+200D><U+2640><U+FE0F><U+0001F6B6> <U+0001F447>
"
"6749",56166,"EnvAgency",20,6,"Photo","Our pension fund is committing to reach net zero by 2045 and halve emissions by 2030 through the companies it invests in.

Read more on our blog:"
"6750",102550,"FarmSanctuary",93,37,"Nophoto","Each new day offers a chance to reinvent ourselves:"
"6751",119980,"SheldrickTrust",1,0,"Nophoto","@nicolemontana57 That's so very kind of you, thank you so much for your support!"
"6752",3871,"OurOcean",730,119,"Photo","The ocean is calling <U+0001F305>

"
"6753",93412,"Defenders",37,40,"Nophoto","<U+0093>It<U+0092>s disturbing that the solution is to once again kill #wolves for being wolves rather than work to provide adequate range riding practices in the first place,"" said Zoe Hanley, our senior #Northwest representative. Read more:"
"6754",29363,"MantaTrust",21,7,"Photo","Celebrate the mobula CITES listing! Our #LoveMiniMantas campaign continues &amp; t-shirts are still available here"
"6755",39809,"therightblue",0,0,"Nophoto","At least 65 killed in Algerian wildfires"
"6756",106243,"MercyForAnimals",100,27,"Nophoto","""According to a spokesperson for the brand, the Plant Powered Ranch is set to hit grocery store shelves by April 2021, so you'll have it just in time for your spring salads and summer barbecues.""
"
"6757",6358,"seashepherd",0,0,"Nophoto","@SergioDallaB D<e9>sol<e9>, rien encore en fran<e7>ais, mais peut-<ea>tre auto-traduction vous donnera une id<e9>e:"
"6758",25186,"CleanerSeasOrg",6,1,"Photo","It's no secret that the lovely legends at @LEOPALLOOZA love the fields we all party on, but do you know that Leopallooza was the first festival in the UK to ban single-use plastic drinking cups? 

"
"6759",44327,"350",61,19,"Nophoto","10 years later, the people prevail &amp; Keystone XL is dead once again. 

Now<U+0092>s the time for @JoeBiden to take it one step further to #StopLine3 &amp; say #NoDAPL. 

Dakota Access has no permit &amp; Line 3 is violating Indigenous Rights! #BuildBackFossilFree 

"
"6760",6163,"seashepherd",565,192,"Photo","Together, we are defending the ocean worldwide, from The Gambia in West Africa to the vast coastline of Australia. <U+270A><U+2693>

Find out how YOU can join the movement today &gt;&gt;"
