"","...1","screen_name","favorite_count","retweet_count","media_type","text"
"519",123582,"AWF_Official",53,34,"Photo","URGENT: COVID-19 is threatening Africa<U+0092>s beloved species! With safaris and tourism plummeting, so is critical funding for wildlife protection and conservation. Add your name now to protect elephants, rhinos, and more. Act today to secure their future."
"520",42856,"Fridays4future",429,144,"Nophoto","""The Biden administration has issued at least 31 new drilling permits authorizing operations on federal land and coastal waters, despite an order putting political appointees in charge of the decisions."" 

#NoMoreEmptyPromises! We need action now!

"
"521",36039,"1World1Ocean",0,0,"Nophoto","@Swimstrong1 Thanks for the follow, Lucas! <U+0001F433>"
"522",11535,"mcsuk",21,3,"Nophoto","We<U+0092>ve seen a 60% drop in the number of plastic bags on UK beaches since the 5p carrier bag charged was introduced<U+0001F64C>

It<U+0092>s so important we reduce our reliance on single-use items. These new changes will help remind people of everyday, simple steps they can take to help our ocean<U+0001F30A>"
"523",56060,"EnvAgency",22,7,"Nophoto","We're supporting @TeamGB to kick plastic pollution out of sports!

We've provided a flyer in their #TokyoOlympics kit bags which challenges to make simple changes to tackle plastic pollution.

More: 
"
"524",39378,"therightblue",0,0,"Nophoto","First woman AFL-CIO president hopes her historic election inspires other women"
"525",106889,"TreehuggerTwo",7,3,"Photo","Here's why sea turtles just can't seem to catch a break on this planet"
"526",12871,"saveourseas",13,10,"Photo","Pharmaceutical and personal products are widely used &amp; end up in aquatic environments due to domestic wastewater discharges or even direct discharges. What are the consequences of these compounds on wildlife?
@maridafmartins sheds some light in this update
"
"527",76791,"RSPCA_official",23,5,"Photo","<U+0001F94E><U+0001F415> Next up we're with our brilliant Behaviour and Welfare Advisor Hannah Hawkins learning dog tips and tricks! Join us on Facebook for #OneFunDay:"
"528",89796,"CatsProtection",2,0,"Nophoto","@ArmaghBobby Beautiful!"
"529",84019,"PDSA_HQ",26,3,"Photo","Whatever the weather - rain, snow or shine <U+0001F327><U+FE0F><U+0001F328><U+FE0F><U+0001F324><U+FE0F> Harry from @maxinthelakes can live his best doggy life as he's covered by #PDSAPetInsurance <U+0001F436> Protect your pet and contribute to our life-saving #charity work today:"
"530",91156,"Defenders",149,65,"Photo","The #MexicanGrayWolf is the most #endangered subspecies of #wolf in the world because of compromised genetics, human intolerance &amp; reluctance to release more individuals &amp; bonded pairs to the wild."
"531",6832,"seashepherd",110,44,"Nophoto","Fishermen compensated for releasing endangered Olive Ridleys off the coast of Mumbai in government conservation program:"
"532",107941,"TreehuggerTwo",11,3,"Nophoto","These adorable weasels have impressive dance skills and an impressive capacity for learning. #NationalFerretDay"
"533",81294,"MoveTheWorld",26,42,"Photo","Please RT. @CarnivalCruise must end trips to cruel turtle tourist attraction in Cayman Islands. Act now:"
"534",38628,"therightblue",0,0,"Nophoto","Vaccines Will Not Produce Worse Variants | Science | AAAS"
"535",97733,"AnimalAid",24,15,"Nophoto","Almost half of Brits feel hypocritical for loving animals and yet eating, according to @TheVeganSociety &amp; @OurFutureNormal survey"
"536",115460,"pawtitions",7,10,"Nophoto","Success! No more breeding captive orcas in California @SeaWorld parks:"
"537",17876,"Surfrider",11,4,"Photo","Surfers crowdsource oceanic data using @TheSmartfin sensors"
"538",3399,"OurOcean",13,1,"Nophoto","But consider this<U+0097>#NativeAmericans only received full birthright citizenship at the federal level in 1924.

The Chinese Exclusion Act and its extensions existed until 1943, despite the landmark (but little known) 14th Amendment case of Wong Kim Ark. #AAPI

"
"539",57482,"EnvAgency",0,0,"Nophoto","@mahornby Hi, the EA own land close by, but not the car park itself. Contact Jubilee Riverside centre:"
"540",87332,"WWF",129,35,"Nophoto","""It's easy to forget just how transformative energy can be to every aspect of the human condition, says Manuel Pulgar-Vidal, leader @climateWWF. Here<U+0092>s how renewable energy is lighting the way in Africa:"
"541",2793,"oceana",1014,273,"Photo","Jellyfish have no bones, blood or brains. Yet, these creatures have been in our oceans for more than 400 million years."
"542",54224,"UNEP",140,59,"Nophoto","The phasing out of leaded petrol has had profound effects. Every year, it saves the lives of 1.2 million people, including 125,000 children who would otherwise die prematurely from cardiovascular, renal &amp; neurological diseases.

Here's how it happened.
"
"543",73721,"peta",2,0,"Nophoto","@cheekfaceREAL @DougFirLounge @lilspoonerism @Scarvesmusic Some of our faves: @HomegrownSmoker for vegan barbecue, @virtuous_pie for pizza, and @petuniapastries for sweet treats <U+0001F60B>"
"544",12297,"mcsuk",25,13,"Photo","This Wednesday Welsh Government will be debating a bill on single-use plastics <U+0001F5E3><U+FE0F>

Will this be a step forward to #StopthePlasticTide?

Watch it live! <U+0001F4FA> More details here -&gt;"
"545",67578,"BornFreeFDN",152,48,"Photo","We support @OBRCRussia, which rescues and prepares brown bear cubs for release back to the wild. <U+0001F43B> 

To date, more than 250 bears have returned to the wild and this year the centre looked after 18 bears. Change their lives today by making a donation:"
"546",50613,"CANIntl",5,2,"Nophoto","Solar &amp; wind technologies are increasingly cheaper &amp; more efficient, fuelling demand. If #BigOil &amp; gas companies fail to align with Paris, they risk trillions on future #StrandedAssets

See @CarbonBubble<U+0092>s new animation:
"
"547",64111,"EcoWatch",38,22,"Nophoto","""This landscape is home to many historical and cultural sites, plants, water, traditional medicines, and teachings for our people,"" says Navajo Nation President Jonathan Nez.
"
"548",8725,"coral_org",6,2,"Photo","Surfing robots are helping scientists monitor the Great Barrier Reef, as reported by @Newsweek:"
"549",48114,"Greenpeace",252,105,"Nophoto","With one of the richest biodiversities in the world, Papua is under major industry expansion threat that put profit over people. 
#SavePapuaForest #SayaBersamaHutanPapua
"
"550",85737,"WWF",68,22,"Nophoto","Read about the critical contributions of IPLCs here <U+0001F447>
"
"551",115482,"pawtitions",3,14,"Nophoto","Urge @benandjerrys to end its partnership with cruel dairy farm: 
"
"552",44476,"350",39,16,"Nophoto","<U+0001F49A> We are deeply grateful for everyone that has stood with us in the year 2020. We know that now, more than ever, the world needs unity. Join us as we welcome the new year with reflection and with hope. <U+0001F30D>
"
"553",38714,"therightblue",0,0,"Nophoto","<U+0091>Havana syndrome<U+00A0><U+0092> and the mystery of the microwaves"
"554",101298,"FarmSanctuary",191,48,"Nophoto","""For the heavy metal musician and horror director, cutting out meat and dairy wasn<U+0092>t just critical for his health<U+0097>it was about fighting the establishment."""
"555",44496,"350",9,7,"Nophoto",".@CalSTRS, the second-largest U.S. public pension fund, is making its view clear: Exxon and its peers need to disclose the climate impact of upcoming projects, not just past performance and broad, forward-looking goals.  #ExxonKnew #BuildBackFossilFree

"
"556",28994,"MantaTrust",36,13,"Photo","Some reef mantas <U+0096> like Onion (Seychelles #0006) - are so darkly coloured that they lack their characteristic white shoulder patches. <U+0001F4F8> : @laurenrpeel #SeychellesMantaRayProject #manta #seychelles #onion @saveourseas"
"557",93003,"Defenders",80,54,"Nophoto","The BLM opened the coastal plain of the #ArcticRefuge to the highest bidder, putting the federally threatened #PolarBear at unprecedented risk of survival. The #PolarBearCubSurvivalAct has been introduced to protect cubs from the leasing program."
"558",85409,"PDSA_HQ",1,0,"Nophoto","@LisaDock84 Hi Lisa, we do treat some small furries. To check if you're eligible, please go to:"
"559",123988,"AWF_Official",76,26,"Photo","Up to 130,000 elephants roam the wild lands of Botswana <U+0096> and that is not counting transient herds moving across country boundaries in the region."
"560",104415,"MercyForAnimals",602,160,"Photo","Farmed animals have as much right to enjoy their lives as we have to enjoy ours. <U+2600><U+FE0F>"
"561",77386,"DogsTrust",0,0,"Nophoto","@njfnjfnjf Thank you very much <U+0001F49B>"
"562",113492,"pawtitions",3,6,"Nophoto","Demand justice for dog dumped in freezing lake. #justice #animalrights

"
"563",61344,"ClimateReality",35,10,"Nophoto","The #BuildBackBetter Act is our chance at real climate action, like a Clean Electricity Performance Program that would get us an 80% clean energy grid by 2030 and create millions of jobs! 

But it<U+0092>s not going to happen on its own. We<U+0092>ve got to demand it!"
"564",62440,"ClimateReality",131,54,"Nophoto","Our planet<U+0092>s systems are interconnected. It<U+0092>s time to act like it."
"565",13112,"saveourseas",6,1,"Photo","How many times have you observed a predator perform a natural feeding event? Observing natural predation events of marine animals is uncommon as they typically take place below the surface. Kevin Crook looks at the foraging of stingrays. #flatsharkfriday
"
"566",59800,"pewenvironment",30,12,"Nophoto","Although @wto members failed to reach an agreement this year to #StopFundingOverfishing, they made significant progress and should aim for a deal in 2021."
"567",57228,"EnvAgency",0,0,"Nophoto","@Gus_765 Morning -under the civil contingencies act we do send our flood warning messages to mobile numbers. Yesterday we sent out a text to Vodaphone customers. We do send to other networks. Floodline is part of the EA. Eileen"
"568",22731,"sascampaigns",10,6,"Photo","This Is A Plastic Protest!

In Spring 2019 the results from the Brand Audit revealed that just 10 companies were responsible for over half of the almost 50,000 pieces of pollution collected by volunteers.

Has anything changed? 
It's time to find out!

"
"569",73810,"peta",315,69,"Photo","<U+0001F42E><U+0001F46F><U+200D><U+2640><U+FE0F>"
"570",123486,"AWF_Official",77,12,"Photo","Help us #caption this photo!"
"571",39590,"therightblue",0,0,"Nophoto","This Brain Remained Intact in a 310 Million-Year-Old Fossil"
"572",49639,"CANIntl",12,6,"Photo","<U+0001F4E3>TOMORROW: Conversation of the regional cycle on Climate Change, Biodiversity and #ddhh. The #EscazuAgreement is key to promote the climate and biodiversity agendas based on the protection of <U+0001F30E><U+270A>

Register here<U+27A1><U+FE0F>"
"573",52857,"BBCEarth",20,1,"Nophoto","You can find out more about Animal Impossible and where you can watch it here:<U+00A0>"
"574",8012,"coral_org",16,5,"Photo","Hard corals form the backbone of the coral reef ecosystem, providing habitat for thousands of species of animals. Each plays a unique role in the ecosystem, keeping it functional and balanced. #Roatan #Honduras #BayIslands #ScienceFriday #coralreefs"
"575",11340,"mcsuk",39,7,"Photo","Next up is some #OceanOptimism from #Scotland
 
We will be hearing from @CalumDuncanMCS who set up our #Edinburgh office in 2000 &amp; is pictured here celebrating his 20th year of beach cleaning Cramond
 
Thank you to all who have been part of our journey so far"
"576",8267,"coral_org",0,0,"Nophoto","It's another #FromtheField Friday! Last month CORAL's International Council visited the Kubulau community in Fiji to see the success of our #HealthyFisheriesforReefs initiative in Namena Marine Reserve firsthand. Check it out!"
"577",20728,"Seasaver",201,39,"Nophoto","Sharks don't lurk, they live. @Bournemouthecho"
"578",38698,"therightblue",0,0,"Nophoto","Daily US COVID cases up more than 300% from Labor Day last year"
"579",13144,"whalesorg",84,19,"Photo","You don<U+0092>t have to travel outside of the UK to enjoy awesome wildlife encounters! Around 28 species of whales, dolphins and porpoises make their homes here, visit to breed and raise their young, or travel through to feed on the rich marine wildlife <U+0001F30A>"
"580",123201,"AWF_Official",457,185,"Photo","Have you written a note to our wildlife heroes yet? Rangers often risk their lives to face down ruthless poachers. Sending them your thanks today will only take a minute and will mean so much."
"581",50348,"CANIntl",3,0,"Nophoto","Abdul is finding it increasingly difficult to secure food &amp; provide for his family as droughts &amp; floods destroy their farms in Msata village, Tanzania. Farmers in the region are calling on urgent #climateaction to survive.
Act now for the #WorldWeWant <U+0001F449><U+0001F3FE>"
"582",50018,"CANIntl",2,0,"Nophoto","Happening now! Conversations on the #Honduras #NDC  process, presentation of the roadmap of the Vulnerable Honduras Forum and opportunities for transformative economic reactivation @CAN_LA_"
"583",36636,"1World1Ocean",1,0,"Nophoto","@fuomar1188 Thanks for the follow! <U+0001F419>"
"584",79806,"DogsTrust",0,0,"Nophoto","@loubop Hi Louise, if you give your local centre a call they will be able to give you more information on this. You can search for your nearest centre here:"
"585",109786,"Network4Animals",1,0,"Nophoto","@hedgeyben Thank you so much"
"586",28218,"MantaTrust",24,8,"Photo","The Indonesia Mobula Project is part of the Manta Trust<U+0092>s Global Mobulid Conservation Programme working with #policymakers, national governments and trade officials, as well as local communities and NGOs in key #mobulid #fishing nations.
#mobula #conservation #indonesia #manta"
"587",25302,"CleanerSeasOrg",1,0,"Nophoto","@Nick_Ely @BudeSeaPool Phew <U+0001F605><U+0001F609> We look forward to hearing more about it 

#ClimateChange #CleanerSeas"
"588",63298,"ClimateReality",167,65,"Nophoto","This is our moment. Go big or go home!"
"589",108151,"TreehuggerTwo",10,4,"Photo","Time for penguins to run zoos and aquariums.
WATCH:"
"590",107380,"TreehuggerTwo",9,5,"Nophoto","Fatigue, chills, fever, headache, muscle aches: The symptoms of Lyme disease are remarkably similar to the symptoms of COVID-19, which could add to the confusion this summer."
"591",5879,"OurOcean",0,0,"Nophoto","@RepBrianMast We couldn<U+0092>t thank you enough for leading the charge with legislation that<U+0092>ll help protect South Florida<U+0092>s wildlife and coastal communities from #HABs and #RedTide<U+0097>this is a win for all Floridians! Thank you, @RepBrianMast! <U+0001F30A>"
"592",65938,"EcoWatch",63,27,"Nophoto","""In the U.S., #birding has become a more common and accessible hobby during the pandemic,"" the article reports, and this recent study explains why. #biodiversity #birdwatching
"
"593",92034,"Defenders",63,32,"Nophoto","Erin Edge, our senior Rockies &amp; Plains representative, said the bill disregards the ecological function of #wolves, calling the bill <U+0093>a dangerous attempt at decimating our state<U+0092>s #wolf population and risking federal intervention.<U+0094>"
"594",7010,"seashepherd",69,12,"Nophoto","Thanks for the call out. Scientists, governments, and activists working together creates the magic that makes it possible to defend, conserve and protect our oceans and marine wildlife! :-)"
"595",105090,"MercyForAnimals",269,96,"Photo","All animals deserve compassion and respect. <U+0001F41F>  #WorldAquaticAnimalDay"
"596",85862,"WWF",227,111,"Photo","Hey world leaders, get your racing gear on! #TheRaceIsOn to sort out nature loss &amp; the #ClimateCrisis. We need you to help us WIN this race! 6 members from #G7 nations, meeting now, have committed to act to reverse nature loss by 2030. RT to remind them the <U+23F0> is ticking!"
"597",17857,"Surfrider",73,40,"Photo","Surfrider Applauds Move to Ban Offshore Drilling in Parts of the Atlantic and Arctic"
"598",32001,"savingoceans",12,8,"Photo","45 reasons the Great Barrier #Reef is in trouble, via @physorg_com #conservation #GreatBarrierReef #OneOceanOnePlanet"
"599",48814,"Greenpeace",190,80,"Nophoto","We can only save nature by putting human rights at the heart of all conservation policies.

Biodiversity goals must recognize the cultural and territorial rights of Indigenous and local peoples.
"
"600",46951,"friends_earth",28,5,"Nophoto","In better news, @chrisloder MP has tabled our amendment that will require the Environment Bill sets plastics reduction targets!

Soon we'll need your help to push this through - watch this space.

@WomensInstitute @sascampaigns, @KeepBritainTidy @Tearfund @CitytoSea_  @CommonSeas"
"601",15093,"whalesorg",83,25,"Photo","After years of relentless campaigning against Indonesia<U+0092>s travelling #dolphin circus, the world<U+0092>s cruelest dolphin show has been shut down <U+0001F64C> This is a big victory for those of us fighting to #EndCaptivity. Read more:"
"602",107252,"TreehuggerTwo",8,2,"Nophoto","A love of animals may be etched into one's genes"
"603",26455,"SharkTrustUK",3,1,"Nophoto","@WhySharksMatter @alliballibee21 @Sharks4Kids @publishinguclan <U+0001F602>Completely agree!"
"604",78783,"DogsTrust",0,0,"Nophoto","@Nightfly28 <U+0001F43E> <U+0001F970>"
"605",107946,"TreehuggerTwo",17,9,"Nophoto","From fruit peels and coffee grounds to pantyhose and pill bottles, here's how to save money and treat your trash like treasure.
"
"606",21730,"Seasaver",35,12,"Nophoto","Chinese vessels detained by Vanuatu, accused of fishing illegally"
"607",70783,"HSIGlobal",91,48,"Photo","(2/3) While the older goats and chickens swam to safety, the baby goats were left helpless, and the dogs saved them. The dogs continued to stand guard over all the goats until Janaki was able to return once the water levels receded <U+2764><U+FE0F>"
"608",29327,"MantaTrust",2,0,"Nophoto","@SteveBackshall @Bite_Back Hope you all had a great evening. Shark (&amp; ray) awareness in action, hurray!"
"609",74782,"peta",0,0,"Nophoto","@Sinnersaint39 Please see why PETA<U+0092>s shelter offers euthanasia:"
"610",77411,"DogsTrust",192,49,"Nophoto","Good morning Olsen <U+0001F49B>"
"611",107549,"TreehuggerTwo",20,10,"Nophoto","When animals go extinct, humans pay a price in more ways than one.
"
"612",67501,"BornFreeFDN",1,0,"Nophoto","@RitchiEdwards @georgelogan @joeybarty Thank you for your support! <U+263A><U+FE0F>"
"613",65712,"EcoWatch",21,7,"Nophoto","""Traditional carbon offsets do almost nothing to tackle the #emissions from flying,"" @united CEO Scott Kirby wrote. #carboncapture
"
"614",16074,"Surfrider",8,7,"Nophoto","""The Coronavirus Swell: Surf<U+0092>s Up. Stay at Home.""

"
"615",71134,"HSIGlobal",15,13,"Photo","The #futureisplantbased, but are EU policymakers ready to tackle the regulation, labelling &amp; marketing of #meatanalogues? #ChathamHouse @CH_EERD"
"616",84497,"PDSA_HQ",0,0,"Nophoto","@Yah_Reed But we do recognise that we are not always able to price certain products as competitively as some online retailers. We appreciate your feedback! (2/2)"
"617",118720,"SheldrickTrust",998,187,"Photo","Welcoming Kerrio this #WorldAnimalDay Her story began as gunfire shattered the night air of Kerio Valley. Next morning, tribesmen heard her cries and called @kwskenya We mounted a rescue &amp; fly her to our Nursery. Read her story and watch her rescue at"
"618",48438,"Greenpeace",192,52,"Nophoto","<U+0093>This is our humanitarian reality right now and we are concerned this is going to be even worse, where vulnerability is more acute.<U+0094> #FightFor1Point5

"
"619",26817,"SharkTrustUK",27,6,"Nophoto","Tonight at 1735! @SteveBackshall"
"620",15349,"whalesorg",32,16,"Photo","Did you know that whales contribute up to 50% of our oxygen? Yet millions are dying due to man-made climate change. Please help us reverse this terrible damage with just two clicks by voting for us in the @AFPetInsurance  #100kcharitygiveaway  <U+0001F449>"
"621",64123,"EcoWatch",19,16,"Nophoto","Last year Marfrig was associated with illegal #deforestation in the Amazon yet received financial backing from Blackrock.
"
"622",67817,"BornFreeFDN",67,47,"Nophoto","Born Free supporters can purchase this must-read and important book for the special offer price of <U+00A3>11.99. Enter code BFF36 at checkout:"
"623",116118,"A_W_Global",1,1,"Nophoto","Add your name to tell #Korean lawmakers and government you support #ScienceWithoutSuffering via @HSIGlobal 

"
"624",32162,"savingoceans",12,4,"Photo","#IUCN red list reveals wildlife destruction from treetop to #ocean floor, via @GuardianUS @guardian #RedList #Extinction"
"625",44841,"ClimatePower",17,6,"Photo","The Build Back Better Act is a fully-paid-for job creator.

Demand Congress pass it now by texting ACT to 434-266-8464 <U+0001F4F2>"
"626",95143,"ASPCA",104,16,"Nophoto","Thank you State Senator @SenGianaris for taking big strides to end puppy mill cruelty in NY! #NYStateofkind"
"627",70735,"HSIGlobal",163,61,"Photo","UPDATE: We couldn<U+0092>t resist going LIVE again from our shelter in Canada to meet even MORE of the dogs rescued from a South Korean dog meat farm! <U+2764><U+FE0F>

CHECK IT OUT <U+0001F64C><U+0001F449>"
"628",114479,"pawtitions",5,19,"Photo","Protect animals from circus enslavement:"
"629",89503,"CatsProtection",111,15,"Photo","Huge thanks to our friends at @SharkCleanUK who have raised over <U+00A3>90,000 for us through sales of their TruePet vacuum cleaners during the first year of our partnership, helping us continue to be #HereForTheCats! Thanks also to everyone who has supported us via this partnership."
"630",46316,"ClimatePower",6,2,"Photo","What does Biden<U+0092>s infrastructure plan have to do with #EarthDay? Everything."
"631",7854,"coral_org",12,3,"Photo","#TuesdayTravelTip: Take only memories. Shells, broken pieces of coral, and wildlife all play an important role in maintaining a healthy coral reef. Instead of collecting or removing them, opt for taking only photos and memories. #coralreefs #travel #vacation #ocean #nature"
"632",61034,"IFATworldwide",0,0,"Nophoto","In the following three days India<U+00B4>s Leading Trade Fair for Water, Sewage, Refuse and Recycling @IFATIndia 2014 will take place in Mumbai."
"633",20132,"MissionBlue",69,35,"Nophoto","Heads up! Important science coming out today thanks to our Hope Spot Champion David Sims! #Sharks #HopeSpots @TheSimsLab @WCPA_Marine @IUCN #NoBlueNoGreen #GlobalSharkMovementProject"
"634",85433,"PDSA_HQ",21,3,"Photo","Ensure your pooch is looking picture perfect with our scented shampoo<U+0001F436> Every purchase helps save a poorly pet in need <U+0001F9E1> Order now:"
"635",61070,"IFATworldwide",4,4,"Photo","RT @GrundonRecycle: Looking forward to 2016! @IFATMunich #IFAT2014"
"636",102505,"FarmSanctuary",16,6,"Photo","""Caregiving is action and response to attention. Apathy is the opposite of care. Grief teaches us how we are caring and who we care about."" @_CarolJAdams"
"637",114984,"pawtitions",3,8,"Photo","Abused alligator &amp; dog deserve justice:"
"638",52117,"BBCEarth",205,24,"Photo","Wily coyote, not so wily this time. <U+0001F60F>
#PerfectPlanet"
"639",105599,"MercyForAnimals",0,0,"Nophoto","@StephBraganza <U+0001F499><U+2764><U+FE0F><U+0001F388>"
"640",99743,"Protect_Wldlife",17,4,"Nophoto","We adore walking along the L &amp; L at Shipley. Beautiful views, locks and pub<U+0001F49A>."
"641",86100,"WWF",445,96,"Photo","<U+0001F64F>#PositiveNews The wild European #bison population has grown from 1800 in 2003 to 6200+, moving them from Vulnerable to Near Threatened on the IUCN Red List. @WWF_Romania &amp; @RewildingEurope are rewilding the bison in the Southern Carpathian Mountains."
"642",112931,"pawtitions",11,15,"Photo",NA
"643",41926,"ExtinctionR",1360,389,"Nophoto","Humans can't grow ice sheets.

Humans can't cool oceans.

Humans can't even grow a primary forest.

But we can stop burning fossil fuels."
"644",90484,"CatsProtection",1,0,"Photo","@sciolism007 @PurinaUK"
"645",112486,"Network4Animals",0,0,"Nophoto","@tunajibu @kwskenya Happy Birthday babies and all the best to Akinyi!"
"646",98709,"AnimalAid",17,9,"Photo","It has never been easier to ditch dairy! Why not take the Dairy-Free Pledge? It's free to take part and you'll get all of the help you need.

Sign up today:"
"647",72141,"peta",7,2,"Nophoto","@domdyer70 Such an important message <U+0001F446><U+0001F4AF> Fireworks can be horrifying for animals <U+0001F494>"
"648",96587,"ASPCA",33,19,"Photo","Ready to test your holiday knowledge? Join us and co-host @CutePetClub for our annual #SantaPaws Holiday Twitter party on Tuesday, December 19th for a chance to win prizes from @WestElm and @ALEXANDANI! Register today at"
"649",77325,"DogsTrust",1,0,"Nophoto","@Greengrumbler We're sorry you didn't enjoy the survey. Thank you very much for your feedback."
"650",64546,"EcoWatch",20,28,"Nophoto","""If it's swimming in the bay, right now it's washing up dead,"" says Pinellas County resident Maya Burke.
"
"651",7689,"seashepherd",103,94,"Nophoto","Plastic is a serious problem for the oceans.
Check out this great short animation by @PlasticChange!
#Plastic 
"
"652",124048,"AWF_Official",62,18,"Photo","Rhinos have poor eyesight, which may explain why they will sometimes charge for no reason. However, their sense of smell and hearing are very good."
"653",33876,"padiaware",11,2,"Photo","#Fintastic news for #SharkWeek: Taiwan sets to protect megamouth, basking &amp; white sharks. Amazing effort by @east_taiwan! 

"
"654",13382,"whalesorg",25,4,"Photo","<U+0001F4E3> Our Summer Raffle closes in one week! <U+0001F4E3>

Don't miss your chance to support whales and dolphins AND win one of 10 cash prizes, including our jackpot of <U+00A3>1,000!<U+00A0>&gt;"
"655",31660,"savingoceans",19,7,"Photo","#Penguin calls found to conform to human linguistic laws, via @physorg_com #conservation #MarineScience"
"656",64707,"EcoWatch",19,8,"Nophoto","Researchers nicknamed it ""The World's Loneliest Whale"" because they hypothesized that it sang at a frequency other whales could not hear or understand.
"
"657",7383,"seashepherd",351,135,"Nophoto","Another toothfish poacher arrested after an incredible three-week chase across the Indian Ocean involving multiple law enforcement agencies and NGOs including Sea Shepherd:"
"658",114454,"pawtitions",2,10,"Photo","Save salmon from death at the hands of water warming:"
"659",38634,"therightblue",1,2,"Nophoto","How Europe's doors are slamming shut for Americans
"
"660",36111,"1World1Ocean",0,0,"Nophoto","@heisner_r Thanks for the follow, Heisner! <U+0001F420> <U+0001F420> <U+0001F420>"
"661",64418,"EcoWatch",15,11,"Nophoto","Weeks after smoke from #wildfires spread from coast to coast, @Google announced that it is adding air quality data to its Nest Hubs display.
"
"662",95593,"ASPCA",1,0,"Nophoto","@KSchwarzenegger Thanks for spreading the word, Katherine! <U+0001F9E1>"
"663",25181,"CleanerSeasOrg",14,4,"Photo","What a day with all year groups from Reception to Y6 from Marhamchurch School. Blown away by their knowledge and by what they have remembered from their last beach clean with us.  From why it<U+0092>s important to clean to stopping at source #CleanerBeaches #CleanerSeas #education <U+0001F30E><U+0001F499>"
"664",80366,"MoveTheWorld",3,0,"Nophoto","@RumbollSarah @MoveTheWorldIN @janetstoneyoga @yogawithadriene @Yoga_Journal @IshaHathaYoga @YogaWorks @DailyCupofYoga @CorePowerYoga @YI_Mag @SeaneCornYoga Looking forward to this! <U+0001F9E1> #EndWildlifeTrade"
"665",96646,"AnimalAid",1,2,"Nophoto","@StephanieBeres5 @ChrisGPackham We're so sorry :( we will continue to do everything we can to get these awful traps banned"
"666",24740,"CleanerSeasOrg",31,26,"Nophoto","Shocking.  Time for change now.  The big supermarkets have so much to answer for. 

Well done @simon_reeve for highlighting #PlasticPollution and terrible working conditions in Alemeria, Span.

Buy local, buy seasonal wherever possible.

#CleanerSeas #MediterraneanWithSimonReeve"
"667",17825,"Surfrider",8,1,"Nophoto","Thanks @HelenHunt for helping to #protectandenjoy our ocean, waves &amp; beaches!"
"668",38608,"therightblue",2,2,"Nophoto","Wildfire forces closure of part of freeway in California"
"669",116868,"A_W_Global",0,1,"Nophoto","#Canada #TMRWFoods Raises $2.6M For #USA Expansion With High Profile Investors From #Daiya and #Disney 

"
"670",24644,"CleanerSeasOrg",2,0,"Nophoto","Only <U+0001F4A6><U+0001F9FB><U+0001F92E><U+0001F4A9>down the <U+0001F6BD> #CleanerSeas <U+0001F913><U+0001F30D><U+0001F499>"
"671",11374,"mcsuk",65,20,"Photo","Today the #EnvironmentBill returns to @HouseofCommons for committee stage
 
We hope MPs will support amendment 125 to include the word <U+0091>marine<U+0092> on the face of the bill - the marine environment should not be an afterthought! <U+0001F41F>
 
Watch the debate here -&gt;"
"672",84322,"PDSA_HQ",14,2,"Photo","Let us know if your pooch loves snuggles <U+0001F436><U+0001F447> #PDSAPets"
"673",107948,"TreehuggerTwo",3,1,"Photo","Ecuador may have a new tourism jingle. But they don't want anyone to actually sing it.
MORE:"
"674",112288,"Network4Animals",17,7,"Photo","A little known, interesting piece of ancient Greek knowledge... 
Poseidon, brother of Zeus, and 'God of the Sea' was also the god of horses. Poseidon fathered many horses, best known of which was the winged horse Pegasus."
"675",100571,"Protect_Wldlife",100,47,"Nophoto","SCUM TROPHY CUNTERS <U+0001F92C><U+0001F92C><U+0001F92C><U+0001F92C>"
"676",48393,"Greenpeace",292,170,"Nophoto","'Of the 6,000 plant species humans have eaten over time, the world now mostly eats just nine'

The #biodiversity crisis isn't only affecting wildlife - it's having a huge impact on crop varieties people have relied on for thousands of years.
 
"
"677",73283,"peta",1,0,"Nophoto","@Safe3y The future is vegan <U+0001F52E><U+2728><U+0001F331>"
"678",1402,"oceana",128,54,"Photo","Largest plastic producer in Latin America, Brazil pollutes the sea with 325,000 tons of waste every year. 

<U+0093>After being discarded, that waste follows several routes until it reaches the ocean,"" @OceanaBrasil's VP Ademilson Zamboni. Learn more:"
"679",15460,"whalesorg",71,26,"Photo","South Atlantic humpback #whales bouncing back after the ban on whaling is a real cause for celebration and #ConservationOptimism <U+0001F389>

More by @BBCNews:
"
"680",70931,"HSIGlobal",84,32,"Photo","WOW! Friends of HSI, @HSI_Canada &amp; @ChiotsNordiques completed its 18th FREE veterinary clinic, successfully treating 115 animals in Chisasibi, Qc! <U+0001F43E><U+0001F44F>

Learn more <U+0001F449>"
"681",40361,"ExtinctionR",51,17,"Nophoto","Carnival of Predators"
"682",113989,"pawtitions",6,31,"Nophoto","This #dog was allegedly picked up and slammed against a car by a stranger. <U+0001F621> Don't let him get away with it!
"
"683",102266,"FarmSanctuary",213,50,"Photo","RESCUED: Rita was living on a beef farm when her foot got caught in some flooring, and she lost a sizable piece of her leg. Rita's farmers felt for her, but couldn't provide the time &amp; money for recovery. We asked if we could take in Rita's mom too, but they declined."
"684",53674,"BBCEarth",525,88,"Photo","Leaving work on a Friday after the free bar <U+0001F926><U+200D><U+2640><U+FE0F>

#Dynasties"
"685",23739,"2minbeachclean",0,0,"Nophoto","@rsgcn What<U+0092>s happened Ruth?"
